SYMBOL	SERIES	LTP	%CHNG	MKT CAP
(₹ Crores)	VOLUME
(Lakhs)	VALUE
(₹ Crores)
RTNINDIA	EQ	43.77	2.34	6,050.19	31.03	13.41
IMAGICAA	EQ	71.10	4.27	3,855.96	18.93	13.38
JYOTISTRUC	EQ	17.15	1.42	2,038.17	78.22	13.34
AFIL	EQ	80.56	16.52	343.79	17.40	13.24
INFIBEAM	EQ	17.55	1.62	4,895.56	76.13	13.19
AKUMS	EQ	475.45	0.33	7,483.30	2.71	13.06
HDFCSML250	EQ	153.89	1.01	955.68	8.54	13.04
GANESHHOUC	EQ	1,086.95	0.67	9,063.76	1.21	12.95
ORIENTTECH	EQ	394.00	1.36	1,640.68	3.27	12.91
STLTECH	EQ	85.75	1.93	4,183.92	15.29	12.89
SUNFLAG	EQ	258.69	5.00	4,662.10	4.97	12.77
IFBIND	EQ	1,313.10	0.76	5,320.52	0.97	12.75
REFEX	EQ	415.00	1.28	5,361.06	3.06	12.70
BAJAJHIND	EQ	19.70	1.81	2,516.40	64.89	12.69
NESCO	EQ	947.50	0.51	6,676.08	1.34	12.65
MEDICAMEQ	EQ	529.95	9.14	673.81	2.40	12.57
GNFC	EQ	504.40	0.80	7,411.69	2.49	12.47
ELECON	EQ	456.00	1.10	10,232.64	2.74	12.43
PENIND	EQ	193.88	1.80	2,616.34	6.44	12.38
PFIZER	EQ	4,055.15	0.19	18,551.39	0.30	12.36
GUJGASLTD	EQ	412.90	1.29	28,423.63	3.00	12.35
MSUMI	EQ	52.09	1.96	23,029.55	23.99	12.33
SIGACHI	EQ	38.50	4.31	1,283.77	32.00	12.21
MAMATA	EQ	368.10	0.88	905.81	3.30	12.18
SEPC	EQ	15.02	1.14	2,348.62	81.34	12.14
RTNPOWER	EQ	10.29	2.49	5,525.84	118.55	12.10
SALZERELEC	EQ	1,121.00	0.85	1,982.23	1.08	12.08
DOMS	EQ	2,813.00	0.65	17,071.32	0.43	12.06
BRIGADE	EQ	988.00	0.93	24,144.21	1.22	12.02
DCBBANK	EQ	117.49	2.49	3,692.56	10.34	12.00
VALIANTORG	EQ	370.00	10.15	1,021.16	3.48	11.94
PGINVIT	IV	80.11	2.61	7,290.00	14.98	11.92
LAXMIDENTL	EQ	419.80	0.18	2,307.31	2.83	11.90
ELECTCAST	EQ	101.90	2.23	6,299.30	11.71	11.79
JSLL	SM	2,138.00	5.66	5,315.10	0.56	11.69
FCL	EQ	243.12	2.71	2,785.55	4.82	11.68
MAPMYINDIA	EQ	1,751.00	0.47	9,528.96	0.66	11.60
VAIBHAVGBL	EQ	232.99	1.16	3,874.21	5.04	11.59
DANISH	SM	861.00	6.18	1,695.45	1.36	11.55
CYIENTDLM	EQ	453.00	0.24	3,592.57	2.53	11.50
ABDL	EQ	315.80	0.54	8,833.25	3.65	11.49
MANINFRA	EQ	156.66	1.12	5,879.29	7.35	11.48
FUSION	EQ	143.00	2.06	1,444.64	7.99	11.44
GAEL	EQ	110.74	2.89	5,079.32	10.44	11.40
JYOTHYLAB	EQ	342.90	2.43	12,591.79	3.36	11.38
GARUDA	EQ	111.50	3.37	1,037.42	10.07	11.18
GANESHIN	SM	159.00	7.69	679.27	6.98	11.09
SHRIAHIMSA	ST	154.35	5.00	360.10	7.28	11.08
VPRPL	EQ	171.20	3.26	2,133.91	6.54	11.04
CONCORDBIO	EQ	1,708.95	0.73	17,878.39	0.64	10.99
UBL	EQ	1,972.55	0.11	52,155.24	0.55	10.98
ASTRAMICRO	EQ	699.50	2.71	6,641.40	1.57	10.88
NETWORK18	EQ	45.57	1.95	7,026.89	24.09	10.88
SKYGOLD	BE	345.00	2.88	5,061.11	3.18	10.86
ASHAPURMIN	EQ	392.55	3.21	3,749.88	2.81	10.84
MARINE	EQ	181.72	5.00	2,506.73	6.06	10.82
NIACL	EQ	163.60	2.90	26,961.28	6.64	10.76
HPL	EQ	440.80	1.38	2,834.37	2.43	10.70
UTIAMC	EQ	1,073.05	0.75	13,732.58	0.99	10.65
KPEL	EQ	429.00	4.99	2,861.00	2.54	10.64
ISGEC	EQ	1,112.15	2.74	8,177.58	0.96	10.62
HINDOILEXP	EQ	173.95	0.79	2,301.26	6.04	10.55
ABSLAMC	EQ	664.40	2.40	19,167.23	1.60	10.51
BLISSGVS	EQ	126.40	5.25	1,331.88	8.32	10.48
GTLINFRA	EQ	1.53	3.38	1,959.79	689.08	10.41
ALLCARGO	EQ	30.43	1.30	2,990.61	34.37	10.38
LIQUIDBETF	EQ	1,023.89	0.01	371.03	1.01	10.34
DYNAMATECH	EQ	6,290.00	0.08	4,271.82	0.16	10.24
CEWATER	EQ	538.80	9.99	1,115.11	2.00	10.16
TATAINVEST	EQ	6,303.10	0.51	31,890.72	0.16	10.10
REPCOHOME	EQ	354.20	4.25	2,215.92	2.86	10.05
THOMASCOOK	EQ	139.30	2.98	6,552.40	7.23	10.02
NELCO	EQ	910.75	1.61	2,078.19	1.09	9.96
WALCHANNAG	EQ	179.35	5.00	1,209.89	5.65	9.92
FINPIPE	EQ	182.34	1.97	11,313.78	5.48	9.92
UDS	EQ	306.95	5.95	2,055.13	3.29	9.79
SHRIRAMPPS	EQ	76.70	4.65	1,306.61	12.92	9.76
PRICOLLTD	EQ	455.80	0.74	5,555.36	2.13	9.74
ALIVUS	EQ	1,066.00	0.57	13,062.45	0.90	9.64
KRBL	EQ	289.00	0.16	6,614.92	3.33	9.63
SKIPPER	EQ	449.00	1.01	5,065.78	2.16	9.62
SENCO	EQ	305.90	4.99	5,007.00	3.19	9.61
MIDHANI	EQ	290.40	1.47	5,440.35	3.34	9.60
AVANTEL	EQ	117.30	1.56	2,870.75	8.14	9.52
GPTHEALTH	EQ	169.10	8.79	1,387.55	5.65	9.42
CHALET	EQ	875.00	1.24	19,114.85	1.08	9.39
RIIL	EQ	829.00	1.37	1,251.79	1.13	9.33
GLOBUSSPR	EQ	1,100.00	1.34	3,177.72	0.85	9.32
IDEAFORGE	EQ	373.50	2.46	1,609.04	2.51	9.31
APS	SM	386.00	1.90	761.96	2.41	9.29
INDOTECH	EQ	2,315.00	3.28	2,458.53	0.40	9.28
ATULAUTO	EQ	496.60	1.42	1,378.13	1.86	9.21
ENTERO	EQ	1,186.50	2.12	5,162.19	0.78	9.20
JKPAPER	EQ	329.80	1.23	5,586.89	2.81	9.20
JKTYRE	EQ	293.70	1.96	8,047.97	3.15	9.14
SANOFI	EQ	6,001.00	2.13	13,820.68	0.15	9.11
METROPOLIS	EQ	1,593.00	2.44	8,169.08	0.58	9.09
JKIL	EQ	703.10	1.57	5,320.04	1.30	9.07
PRSMJOHNSN	EQ	135.20	2.78	6,805.38	6.61	9.04
NAHARSPING	EQ	232.61	8.60	838.92	3.80	9.03
FMGOETZE	EQ	359.00	8.17	1,997.19	2.54	9.00
APTUS	EQ	302.50	0.22	15,119.38	3.00	9.00
SEQUENT	EQ	142.65	4.03	3,570.56	6.34	8.98
KRISHNADEF	SM	764.80	7.68	1,075.23	1.20	8.97
SPANDANA	EQ	251.57	2.88	1,793.82	3.61	8.97
DHANI	EQ	61.65	1.02	3,718.93	14.53	8.96
INOXGREEN	EQ	122.90	2.47	4,510.64	7.33	8.92
HONAUT	EQ	34,400.00	0.77	30,414.84	0.03	8.88
DELTACORP	EQ	86.47	1.97	2,315.42	10.34	8.88
AARTIDRUGS	EQ	349.35	2.00	3,188.52	2.53	8.87
HCG	EQ	533.45	0.86	7,437.11	1.63	8.73
MOSCHIP	EQ	152.00	0.15	2,904.39	5.70	8.67
EIHOTEL	EQ	376.05	0.03	23,516.82	2.28	8.58
GPTINFRA	EQ	133.49	4.28	1,686.84	6.47	8.55
GULFOILLUB	EQ	1,128.00	1.32	5,561.54	0.77	8.51
TVSSCS	EQ	127.69	2.23	5,633.29	6.66	8.43
GALAXYSURF	EQ	2,265.00	0.86	8,030.50	0.37	8.31
GATEWAY	EQ	63.80	2.10	3,187.73	13.24	8.30
HEMIPROP	EQ	130.55	3.46	3,720.68	6.39	8.28
KINGFA	EQ	3,105.00	4.99	3,760.30	0.26	8.19
SULA	EQ	283.90	1.57	2,396.39	2.90	8.18
MOTISONS	EQ	19.00	3.77	1,870.47	42.69	8.17
754GS2036	GS	109.91	0.20	1,63,765.90	7.41	8.15
KABRAEXTRU	EQ	302.90	3.82	1,059.33	2.71	8.12
UTKARSHBNK	EQ	24.45	6.86	2,693.44	33.53	8.05
ESFL	SM	492.00	4.67	1,222.08	1.63	8.02
STYRENIX	EQ	2,799.00	1.13	4,922.22	0.29	8.01
FIRSTCRY	EQ	369.00	0.05	19,194.23	2.16	7.97
INDIANHUME	EQ	412.00	10.31	2,170.49	2.03	7.95
TBZ	EQ	205.59	5.00	1,371.91	3.97	7.94
MODEFENCE	EQ	71.12	2.18	138.33	11.17	7.90
SCILAL	EQ	48.86	1.10	2,275.89	16.03	7.87
HGINFRA	EQ	1,104.50	1.91	7,198.15	0.72	7.86
BALAMINES	EQ	1,271.15	1.25	4,118.65	0.62	7.84
PILANIINVS	EQ	4,342.20	5.65	4,807.79	0.18	7.82
EXICOM	EQ	165.93	5.00	2,004.84	4.79	7.78
LXCHEM	EQ	184.39	1.58	5,108.04	4.25	7.77
ECLERX	EQ	2,790.05	1.63	13,294.69	0.28	7.71
POLYPLEX	EQ	1,255.00	3.19	3,939.75	0.62	7.69
PNBGILTS	EQ	93.15	3.42	1,676.79	8.29	7.61
ALPHA	EQ	44.63	0.52	562.01	17.14	7.60
VSTIND	EQ	276.00	0.73	4,688.17	2.75	7.53
AGIIL	EQ	835.00	1.34	2,040.19	0.91	7.52
SURYODAY	EQ	110.00	5.33	1,169.13	6.86	7.48
IRMENERGY	EQ	313.00	0.63	1,285.17	2.34	7.38
AWFIS	EQ	672.40	0.13	4,771.55	1.09	7.33
KOLTEPATIL	EQ	337.15	1.41	2,562.49	2.17	7.31
AJMERA	EQ	908.80	0.67	3,576.96	0.79	7.30
SBC	EQ	12.70	0.47	604.76	57.15	7.25
ICICIB22	EQ	104.70	0.62	17,946.17	6.93	7.25
IPL	EQ	143.19	3.27	1,649.03	5.08	7.22
GEOJITFSL	EQ	75.77	4.24	2,114.18	9.70	7.17
ACMESOLAR	EQ	201.70	5.00	12,204.62	3.58	7.14
MMTC	EQ	54.60	0.63	8,190.00	13.10	7.11
MHRIL	EQ	306.90	3.00	6,199.90	2.33	7.11
INOXINDIA	EQ	1,018.45	0.47	9,243.81	0.70	7.10
ETHOSLTD	EQ	2,522.80	1.73	6,175.93	0.28	7.06
RAINBOW	EQ	1,390.30	1.46	14,118.73	0.51	7.04
VASCONEQ	EQ	41.45	6.20	937.96	17.27	7.02
MANGLMCEM	EQ	814.00	1.53	2,238.28	0.86	6.96
LATENTVIEW	EQ	376.00	0.80	7,763.33	1.86	6.95
AHLUCONT	EQ	832.50	1.03	5,576.71	0.83	6.93
POCL	EQ	650.20	0.41	1,828.67	1.06	6.90
BHARATWIRE	EQ	204.20	6.25	1,397.73	3.43	6.84
GUJTHEM	EQ	280.10	2.66	3,052.12	2.43	6.82
GOKULAGRO	EQ	249.95	1.93	3,687.85	2.74	6.81
DCAL	EQ	232.70	5.35	3,648.34	2.96	6.77
MSTCLTD	EQ	521.50	0.65	3,671.36	1.30	6.74
AXITA	EQ	10.20	2.00	354.79	63.93	6.73
GANECOS	EQ	1,630.00	2.97	4,131.56	0.42	6.71
INDRAMEDCO	EQ	403.00	0.39	3,694.42	1.65	6.69
ZUARI	EQ	206.10	2.53	866.82	3.24	6.67
EUREKAFORB	EQ	524.00	0.96	10,133.69	1.26	6.65
CARBORUNIV	EQ	1,018.60	0.82	19,395.97	0.65	6.59
EMUDHRA	EQ	844.40	0.45	6,992.62	0.78	6.56
RATEGAIN	EQ	453.90	0.59	5,358.45	1.44	6.51
EPIGRAL	EQ	1,970.00	1.19	8,498.84	0.34	6.51
RSWM	EQ	151.00	8.07	711.24	4.35	6.48
SYNCOMF	EQ	17.83	4.27	1,676.02	35.98	6.40
LINCOLN	EQ	572.00	2.27	1,145.70	1.11	6.40
ARIHANTCAP	EQ	73.30	5.79	763.15	8.69	6.39
NOCIL	EQ	183.20	1.51	3,059.90	3.51	6.39
IOLCP	EQ	65.85	4.06	1,932.88	9.75	6.36
GMBREW	EQ	684.00	3.46	1,562.73	0.93	6.36
OAL	EQ	330.00	9.53	1,110.57	1.94	6.33
SPAL	EQ	758.80	7.60	1,904.03	0.85	6.31
HEALTHIETF	EQ	141.19	1.82	133.02	4.44	6.30
SALASAR	EQ	9.56	2.03	1,650.79	66.23	6.29
ANUP	EQ	3,442.00	1.52	6,893.11	0.18	6.25
AMBIKCO	EQ	1,406.30	4.58	805.11	0.44	6.25
IGPL	EQ	465.00	4.82	1,431.96	1.33	6.24
DATAMATICS	EQ	640.10	0.52	3,783.40	0.97	6.23
NEOGEN	EQ	1,632.00	0.79	4,305.49	0.38	6.17
PARKHOTELS	EQ	152.00	2.29	3,243.29	4.10	6.15
OPTIEMUS	EQ	447.70	2.94	3,906.32	1.38	6.14
JAMNAAUTO	EQ	76.81	1.86	3,064.56	7.96	6.08
GOODLUCK	EQ	749.35	1.64	2,453.26	0.82	6.07
UNIECOM	EQ	129.74	1.28	1,328.98	4.69	6.06
KCP	EQ	209.50	2.05	2,700.90	2.88	6.05
ROUTE	EQ	972.25	0.70	6,124.94	0.62	6.01
JTLIND	EQ	79.23	2.63	3,114.39	7.59	5.96
ANURAS	EQ	766.50	2.23	8,426.24	0.79	5.95
MICEL	EQ	58.00	2.42	1,397.87	10.22	5.90
IONEXCHANG	EQ	483.40	1.89	7,089.86	1.23	5.87
SPIC	EQ	83.62	1.05	1,702.84	6.97	5.85
DCMSHRIRAM	EQ	1,082.00	0.39	16,872.96	0.54	5.82
DCW	EQ	81.50	2.02	2,405.51	7.18	5.80
SHREDIGCEM	EQ	76.45	4.34	1,130.04	7.75	5.80
NECLIFE	EQ	25.80	3.45	578.59	22.26	5.77
INDIACEM	EQ	283.40	1.07	8,782.49	2.04	5.77
NIITLTD	EQ	125.15	1.46	1,696.88	4.61	5.76
GREENPOWER	EQ	12.65	3.52	1,483.87	46.03	5.74
GRINFRA	EQ	1,073.00	0.51	10,380.23	0.53	5.73
SOLARA	EQ	535.00	0.91	1,928.90	1.05	5.69
SYMPHONY	EQ	1,145.50	0.95	7,866.31	0.50	5.66
SUNTECK	EQ	402.00	0.60	5,888.86	1.40	5.65
WCIL	EQ	77.65	0.30	791.68	7.25	5.64
DPABHUSHAN	EQ	1,614.00	5.33	3,649.40	0.35	5.58
RADHIKAJWE	EQ	90.88	4.99	1,072.38	6.30	5.57
3MINDIA	EQ	29,000.00	1.15	32,668.70	0.02	5.51
ALPL30IETF	EQ	25.85	0.39	1,673.30	21.31	5.51
IWEL	EQ	9,539.95	0.95	11,493.32	0.06	5.50
DREAMFOLKS	EQ	237.00	2.60	1,262.50	2.33	5.49
CONFIPET	EQ	53.51	5.27	1,777.82	10.33	5.48
MEDICO	EQ	55.00	1.85	456.41	9.83	5.38
KSB	EQ	703.85	0.87	12,249.75	0.77	5.37
DHANBANK	EQ	30.60	2.20	1,207.78	17.60	5.33
MONTECARLO	EQ	570.00	3.57	1,181.73	0.94	5.33
NRBBEARING	EQ	220.10	1.52	2,133.27	2.42	5.31
NPST	SM	2,328.95	2.60	4,515.81	0.23	5.28
RPTECH	EQ	304.60	2.51	2,007.30	1.75	5.26
SFL	EQ	710.00	1.26	7,718.13	0.75	5.24
SIMPLEXINF	EQ	325.00	1.18	1,857.14	1.61	5.22
RAMCOSYS	EQ	353.00	2.80	1,316.07	1.45	5.18
DPEL	SM	161.00	5.64	345.62	3.20	5.18
RAMASTEEL	EQ	9.98	1.42	1,551.12	52.24	5.17
ECOSMOBLTY	EQ	199.80	2.43	1,198.80	2.56	5.13
JAGSNPHARM	EQ	234.00	2.70	1,553.46	2.17	5.12
GULPOLY	EQ	196.20	2.94	1,223.71	2.61	5.10
ALPEXSOLAR	SM	652.15	5.00	1,596.03	0.81	5.08
PAISALO	EQ	35.10	1.65	3,166.44	14.30	4.98
FMCGIETF	EQ	56.74	0.23	546.94	8.80	4.97
UNITECH	BZ	6.56	4.96	1,716.29	76.20	4.97
BEPL	EQ	112.95	1.59	2,810.86	4.42	4.97
BECTORFOOD	EQ	1,535.20	2.27	9,425.84	0.32	4.90
SUMMITSEC	EQ	2,010.00	1.95	2,191.26	0.24	4.89
MOLDTKPAC	EQ	481.45	3.73	1,593.87	1.03	4.89
UNICHEMLAB	EQ	700.00	2.05	4,928.40	0.70	4.88
KIRLPNU	EQ	1,215.00	0.92	7,885.03	0.41	4.88
FDC	EQ	410.00	2.31	6,675.21	1.18	4.86
FOODSIN	EQ	90.00	3.69	660.73	5.43	4.85
SANGAMIND	EQ	436.50	5.22	2,193.26	1.12	4.82
DLINKINDIA	EQ	432.25	4.57	1,534.70	1.12	4.79
PYRAMID	EQ	164.80	9.79	606.21	2.91	4.78
DALMIASUG	EQ	390.50	3.03	3,160.68	1.24	4.77
RGL	EQ	131.50	1.18	1,410.08	3.67	4.76
ASIANENE	EQ	296.70	3.24	1,328.46	1.59	4.75
NAVKARCORP	EQ	101.90	0.26	1,533.79	4.65	4.73
CENTURYPLY	EQ	719.20	1.82	15,978.68	0.66	4.72
KICL	EQ	4,464.00	1.33	1,948.67	0.10	4.72
FAZE3Q	EQ	393.00	9.47	955.74	1.19	4.71
IRBINVIT	IV	53.00	0.53	3,076.65	8.79	4.70
TNPL	EQ	130.80	2.11	905.27	3.64	4.69
SWARAJENG	EQ	3,972.00	0.71	4,824.97	0.12	4.69
IMFA	EQ	646.00	3.57	3,485.44	0.73	4.68
FILATEX	EQ	39.40	3.36	1,748.79	11.93	4.66
EKC	EQ	127.00	2.73	1,425.04	3.70	4.66
CHANDAN	SM	209.80	18.53	513.00	2.36	4.64
BALPHARMA	EQ	108.34	19.99	172.49	4.33	4.64
NUVOCO	EQ	318.45	3.23	11,373.64	1.47	4.63
WANBURY	EQ	259.20	2.21	849.41	1.75	4.59
AETHER	EQ	827.90	2.62	10,977.15	0.55	4.56
GOCOLORS	EQ	725.00	3.58	3,915.65	0.63	4.53
HIL	EQ	1,925.00	6.34	1,451.62	0.24	4.50
SPORTKING	EQ	94.25	9.52	1,197.65	4.92	4.50
VGUARD	EQ	355.00	0.07	15,470.16	1.27	4.50
JAICORPLTD	EQ	95.90	2.91	1,683.09	4.67	4.43
MAHLOG	EQ	276.00	2.97	1,990.83	1.61	4.42
MOL	EQ	68.92	3.39	1,752.73	6.47	4.39
SETFNIFBK	EQ	524.15	0.43	297.18	0.84	4.38
PFS	EQ	32.64	0.71	2,096.41	13.48	4.37
TRANSWORLD	EQ	269.45	0.54	591.65	1.62	4.36
MVGJL	EQ	215.00	0.72	1,050.22	2.03	4.35
QPOWER	EQ	317.05	0.92	2,455.37	1.36	4.32
RITCO	EQ	289.70	7.98	820.51	1.55	4.30
NXST	RR	129.00	0.27	19,543.50	3.31	4.27
SUBEXLTD	EQ	12.74	1.19	715.99	33.64	4.26
SMSPHARMA	EQ	227.82	5.29	1,928.54	1.88	4.26
JCHAC	EQ	1,793.00	0.25	4,875.33	0.24	4.25
SMALLCAP	EQ	42.30	0.12	549.81	10.01	4.22
BALMLAWRIE	EQ	192.50	1.26	3,291.82	2.19	4.21
DDEVPLSTIK	EQ	276.20	3.52	2,858.03	1.53	4.20
BFINVEST	EQ	514.10	1.73	1,936.49	0.81	4.19
PLATIND	EQ	286.45	2.87	1,573.32	1.49	4.19
CAPINVIT	IV	89.10	2.37	2,453.81	4.74	4.18
BBOX	EQ	386.60	5.00	6,546.95	1.10	4.17
MCLEODRUSS	EQ	38.67	5.00	403.93	10.84	4.16
KSL	EQ	793.70	1.16	3,464.74	0.53	4.15
LUXIND	EQ	1,424.10	1.38	4,282.51	0.29	4.13
DODLA	EQ	1,155.05	0.47	6,968.16	0.36	4.13
VAISHALI	EQ	12.25	5.15	131.31	31.70	4.12
JGCHEM	EQ	334.95	3.89	1,312.54	1.23	4.09
VAKRANGEE	EQ	10.88	4.92	1,178.51	37.90	4.06
DOLATALGO	EQ	92.10	3.44	1,620.96	4.44	4.01
KOPRAN	EQ	196.79	2.71	950.25	2.02	3.95
PRINCEPIPE	EQ	263.20	0.82	2,909.97	1.49	3.91
KESORAMIND	BE	4.30	4.88	133.59	91.58	3.90
INDOAMIN	EQ	122.50	4.08	889.20	3.16	3.87
WONDERLA	EQ	675.00	0.63	4,280.09	0.58	3.87
BALAJITELE	EQ	69.25	4.99	828.15	5.74	3.80
GICHSGFIN	EQ	177.00	2.93	953.16	2.16	3.80
LANDMARK	EQ	400.00	1.10	1,654.84	0.94	3.80
DENTA	EQ	296.55	1.02	791.79	1.28	3.79
HATHWAY	EQ	13.55	1.42	2,398.49	28.02	3.77
VALIANTLAB	EQ	92.00	8.17	399.74	4.08	3.74
ADVENZYMES	EQ	294.90	3.42	3,299.38	1.28	3.73
SAPPHIRE	EQ	304.50	2.01	9,780.26	1.23	3.71
ARTEMISMED	EQ	279.60	4.15	3,847.36	1.33	3.68
SATINDLTD	EQ	87.55	4.21	990.06	4.26	3.65
ESAFSFB	EQ	27.58	5.83	1,420.93	13.49	3.65
NEXT50IETF	EQ	65.99	0.09	1,339.04	5.53	3.64
FELIX	SM	169.65	4.98	231.96	2.16	3.61
BANCOINDIA	EQ	353.50	0.06	5,056.37	1.02	3.59
MIDCAPETF	EQ	19.54	0.26	931.12	18.39	3.58
AKZOINDIA	EQ	3,531.00	1.22	16,080.28	0.10	3.56
ANUHPHR	EQ	185.00	12.75	927.07	1.99	3.56
NDTV	EQ	120.01	3.57	773.72	2.97	3.54
AONELIQUID	EQ	1,001.82	0.02	26.22	0.35	3.54
HUBTOWN	EQ	210.82	5.00	2,726.97	1.71	3.53
METROBRAND	EQ	1,073.45	1.20	29,224.64	0.33	3.52
ADSL	EQ	195.00	0.26	1,099.45	1.80	3.50
COSMOFIRST	EQ	631.50	0.49	1,657.67	0.55	3.47
JAIBALAJI	EQ	141.00	0.88	12,862.82	2.49	3.47
AESTHETIK	SM	101.65	16.77	175.04	3.56	3.47
ABSLPSE	EQ	9.55	0.74	32.18	36.05	3.45
ZEEMEDIA	EQ	13.75	5.69	859.96	25.96	3.44
HINDMOTORS	EQ	24.05	1.05	501.83	14.36	3.44
HIRECT	EQ	987.00	3.81	1,693.96	0.35	3.43
DCMNVL	EQ	176.00	14.29	328.73	1.94	3.43
BCLIND	EQ	39.39	3.79	1,162.65	8.79	3.39
JTEKTINDIA	EQ	132.25	5.84	3,362.86	2.56	3.33
URAVIDEF	EQ	417.00	5.84	458.70	0.81	3.33
IKIO	EQ	254.11	0.53	1,963.78	1.31	3.33
BAJAJCON	EQ	169.01	1.08	2,316.33	1.96	3.28
LAMBODHARA	EQ	139.00	6.96	144.25	2.28	3.26
ITDC	EQ	604.00	0.78	5,180.47	0.53	3.23
RUPA	EQ	192.00	3.07	1,526.87	1.69	3.22
QUICKHEAL	EQ	301.25	2.45	1,626.95	1.08	3.22
VIKASECO	EQ	2.46	1.23	435.10	128.75	3.21
WELENT	EQ	508.00	1.46	7,031.42	0.63	3.19
KROSS	EQ	170.30	1.76	1,098.60	1.87	3.19
GUFICBIO	EQ	348.20	4.77	3,491.66	0.91	3.16
ROYALARC	SM	169.20	20.00	187.82	2.02	3.15
KALAMANDIR	EQ	138.85	0.19	2,129.49	2.27	3.15
KOTHARIPET	EQ	164.00	7.34	965.08	1.95	3.14
SANSTAR	EQ	94.39	2.58	1,720.20	3.34	3.13
SUBROS	EQ	593.25	2.52	3,870.11	0.53	3.13
STERTOOLS	EQ	321.95	1.00	1,164.95	0.97	3.13
BOROLTD	EQ	345.60	0.70	4,130.71	0.91	3.13
APTECHT	EQ	125.55	2.08	728.56	2.46	3.10
ANNAPURNA	SM	305.00	2.73	665.51	1.02	3.09
ZOTA	EQ	833.00	0.59	2,315.25	0.37	3.08
RAMKY	EQ	468.00	2.33	3,238.46	0.65	3.08
SURAJEST	EQ	334.90	4.04	1,599.93	0.93	3.06
MUTHOOTMF	EQ	133.15	1.58	2,270.10	2.30	3.05
INDOSTAR	EQ	308.85	0.44	4,203.37	0.99	3.05
LMW	EQ	15,546.00	1.87	16,607.79	0.02	3.04
HEIDELBERG	EQ	201.46	1.61	4,565.35	1.50	3.01
VINDHYATEL	EQ	1,345.10	0.31	1,594.06	0.22	3.00
DIAMONDYD	EQ	1,072.25	0.35	2,559.83	0.28	3.00
SANDHAR	EQ	405.00	1.81	2,437.72	0.75	3.00
GANESHBE	EQ	127.00	0.99	914.27	2.40	2.99
RPSGVENT	EQ	866.95	2.63	2,868.43	0.35	2.99
BODALCHEM	EQ	66.30	3.53	835.01	4.59	2.96
KECL	EQ	135.85	1.82	902.24	2.18	2.95
ROTO	EQ	220.20	2.19	1,383.19	1.35	2.95
TRACXN	EQ	54.30	1.08	578.11	5.42	2.95
UGROCAP	EQ	177.50	2.79	1,654.01	1.68	2.95
CASHIETF	EQ	1,003.99	0.01	26.12	0.29	2.94
EVEREADY	EQ	318.90	3.66	2,318.00	0.94	2.93
RELAXO	EQ	428.10	1.58	10,657.06	0.68	2.91
SSWL	EQ	195.90	2.79	3,074.25	1.50	2.90
PARACABLES	EQ	52.15	1.68	1,590.75	5.56	2.87
CIEINDIA	EQ	396.10	0.62	15,026.54	0.72	2.84
TMB	EQ	432.00	2.37	6,840.78	0.67	2.84
MGEL	EQ	15.47	2.38	509.82	18.60	2.83
MUTHOOTCAP	EQ	258.00	0.62	424.35	1.09	2.81
ROHLTD	EQ	415.35	0.97	1,139.11	0.67	2.79
ELIN	EQ	134.90	2.05	669.90	2.08	2.77
FEDFINA	EQ	88.00	2.21	3,279.91	3.15	2.76
ITI	BE	253.80	0.43	24,387.31	1.09	2.75
HINDWAREAP	EQ	204.10	0.10	1,707.22	1.34	2.74
BHAGCHEM	EQ	300.55	3.00	3,897.20	0.92	2.72
SETFNN50	EQ	667.34	0.03	37.21	0.41	2.71
DEEDEV	EQ	260.47	6.43	1,798.65	1.07	2.69
SARLAPOLY	EQ	85.90	5.00	717.29	3.17	2.68
ORISSAMINE	EQ	5,190.00	0.92	3,114.00	0.05	2.67
UFLEX	EQ	517.95	1.45	3,740.19	0.51	2.65
SEAMECLTD	EQ	1,025.00	3.30	2,606.06	0.26	2.64
DHAMPURSUG	EQ	126.15	0.67	824.86	2.09	2.63
SSEGL	SM	464.80	3.92	1,121.93	0.57	2.63
AIMTRON	SM	467.85	9.99	955.06	0.58	2.63
RATNAMANI	EQ	2,659.10	1.53	18,638.16	0.10	2.62
KKCL	EQ	472.00	2.50	2,908.71	0.56	2.61
KSOLVES	EQ	465.85	0.42	1,104.62	0.56	2.60
SUNDARMHLD	EQ	318.60	0.35	7,076.23	0.81	2.59
ZENITHDRUG	SM	102.30	10.00	175.43	2.59	2.59
MAITHANALL	EQ	928.00	2.07	2,701.55	0.28	2.58
KANSAINER	EQ	242.02	0.72	19,565.98	1.06	2.58
SHALBY	EQ	212.00	3.65	2,289.81	1.23	2.57
VEEDOL	EQ	1,455.00	3.20	2,535.19	0.18	2.57
MOLDTECH	EQ	163.95	1.71	468.31	1.60	2.57
AVPINFRA	ST	144.00	4.84	359.70	1.82	2.56
ASIANTILES	EQ	45.28	0.38	665.82	5.65	2.56
TASTYBITE	EQ	8,498.00	0.86	2,180.59	0.03	2.55
PPL	EQ	419.00	1.67	1,002.18	0.61	2.55
PRECOT	EQ	469.35	5.00	563.22	0.55	2.54
THEMISMED	EQ	157.78	6.29	1,452.21	1.65	2.54
SMCGLOBAL	EQ	111.10	3.03	1,163.22	2.28	2.53
MAKEINDIA	EQ	132.53	0.05	202.71	1.90	2.51
EMIL	EQ	127.10	0.93	4,890.16	1.97	2.50
